Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,5,4,agent0,3,2,0,east,NormLearningAgent0,1,1,0,noop
0,5,5,agent0,4,2,0,south,NormLearningAgent0,1,1,0,west
0,5,6,agent0,4,1,0,null,NormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,6,0,agent0,0,1,0,south,NormLearningAgent0,4,1,0,noop
0,6,1,agent0,0,0,0,east,NormLearningAgent0,4,1,0,west
0,6,2,agent0,1,0,0,east,NormLearningAgent0,3,1,0,west
0,6,3,agent0,2,0,0,east,NormLearningAgent0,2,1,0,west
0,6,4,agent0,3,0,0,east,NormLearningAgent0,1,1,0,noop
0,6,5,agent0,4,0,0,north,NormLearningAgent0,1,1,0,west
0,6,6,agent0,4,1,0,null,NormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,7,0,agent0,0,1,0,east,NormLearningAgent0,4,1,0,noop
0,7,1,agent0,1,1,0,east,NormLearningAgent0,4,1,0,noop
0,7,2,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,3,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,4,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,5,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,6,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,7,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,8,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,9,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,10,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,11,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,12,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,13,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,14,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,15,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,16,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,17,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,18,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,19,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,20,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,21,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,22,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,23,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,24,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,25,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,26,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,27,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,28,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,29,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,7,30,agent0,2,1,0,null,NormLearningAgent0,4,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,8,0,agent0,0,1,0,east,NormLearningAgent0,4,1,0,noop
0,8,1,agent0,1,1,0,east,NormLearningAgent0,4,1,0,noop
0,8,2,agent0,2,1,0,east,NormLearningAgent0,4,1,0,noop
0,8,3,agent0,3,1,0,east,NormLearningAgent0,4,1,0,east
0,8,4,agent0,3,1,0,east,NormLearningAgent0,4,1,0,noop
0,8,5,agent0,3,1,0,east,NormLearningAgent0,4,1,0,noop
0,8,6,agent0,3,1,0,east,NormLearningAgent0,4,1,0,noop
0,8,7,agent0,3,1,0,east,NormLearningAgent0,4,1,0,noop
0,8,8,agent0,3,1,0,east,NormLearningAgent0,4,1,0,west
0,8,9,agent0,3,1,0,east,NormLearningAgent0,4,1,0,east
0,8,10,agent0,3,1,0,east,NormLearningAgent0,4,1,0,noop
0,8,11,agent0,3,1,0,east,NormLearningAgent0,4,1,0,noop
0,8,12,agent0,3,1,0,east,NormLearningAgent0,4,1,0,noop
0,8,13,agent0,3,1,0,east,NormLearningAgent0,4,1,0,west
0,8,14,agent0,3,1,0,east,NormLearningAgent0,4,1,0,east
0,8,15,agent0,3,1,0,east,NormLearningAgent0,4,1,0,east
0,8,16,agent0,3,1,0,east,NormLearningAgent0,4,1,0,west
0,8,17,agent0,3,1,0,east,NormLearningAgent0,4,1,0,noop
0,8,18,agent0,3,1,0,east,NormLearningAgent0,4,1,0,noop
0,8,19,agent0,3,1,0,east,NormLearningAgent0,4,1,0,west
0,8,20,agent0,3,1,0,east,NormLearningAgent0,4,1,0,east
0,8,21,agent0,3,1,0,east,NormLearningAgent0,4,1,0,east
0,8,22,agent0,3,1,0,east,NormLearningAgent0,4,1,0,east
0,8,23,agent0,3,1,0,east,NormLearningAgent0,4,1,0,noop
0,8,24,agent0,3,1,0,east,NormLearningAgent0,4,1,0,east
0,8,25,agent0,3,1,0,east,NormLearningAgent0,4,1,0,noop
0,8,26,agent0,3,1,0,east,NormLearningAgent0,4,1,0,noop
0,8,27,agent0,3,1,0,east,NormLearningAgent0,4,1,0,east
0,8,28,agent0,3,1,0,east,NormLearningAgent0,4,1,0,noop
0,8,29,agent0,3,1,0,east,NormLearningAgent0,4,1,0,west
0,8,30,agent0,3,1,0,null,NormLearningAgent0,4,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,9,0,agent0,0,1,0,east,NormLearningAgent0,4,1,0,noop
0,9,1,agent0,1,1,0,east,NormLearningAgent0,4,1,0,noop
0,9,2,agent0,2,1,0,east,NormLearningAgent0,4,1,0,noop
0,9,3,agent0,3,1,0,north,NormLearningAgent0,4,1,0,noop
0,9,4,agent0,3,2,0,east,NormLearningAgent0,4,1,0,west
0,9,5,agent0,4,2,0,south,NormLearningAgent0,3,1,0,west
0,9,6,agent0,4,1,0,null,NormLearningAgent0,2,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,10,0,agent0,0,1,0,east,NormLearningAgent0,4,1,0,noop
0,10,1,agent0,1,1,0,east,NormLearningAgent0,4,1,0,noop
0,10,2,agent0,2,1,0,east,NormLearningAgent0,4,1,0,west
0,10,3,agent0,2,1,0,north,NormLearningAgent0,4,1,0,noop
0,10,4,agent0,2,2,0,east,NormLearningAgent0,4,1,0,west
0,10,5,agent0,3,2,0,east,NormLearningAgent0,3,1,0,west
0,10,6,agent0,4,2,0,south,NormLearningAgent0,2,1,0,west
0,10,7,agent0,4,1,0,null,NormLearningAgent0,1,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,11,0,agent0,0,1,0,east,NormLearningAgent0,4,1,0,noop
0,11,1,agent0,1,1,0,east,NormLearningAgent0,4,1,0,noop
0,11,2,agent0,2,1,0,noop,NormLearningAgent0,4,1,0,noop
0,11,3,agent0,2,1,0,east,NormLearningAgent0,4,1,0,noop
0,11,4,agent0,3,1,0,north,NormLearningAgent0,4,1,0,east
0,11,5,agent0,3,2,0,east,NormLearningAgent0,4,1,0,west
0,11,6,agent0,4,2,0,south,NormLearningAgent0,3,1,0,west
0,11,7,agent0,4,1,0,null,NormLearningAgent0,2,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,12,0,agent0,0,1,0,east,NormLearningAgent0,4,1,0,noop
0,12,1,agent0,1,1,0,east,NormLearningAgent0,4,1,0,noop
0,12,2,agent0,2,1,0,south,NormLearningAgent0,4,1,0,west
0,12,3,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,4,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,5,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,6,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,7,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,8,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,9,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,10,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,11,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,12,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,13,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,14,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,15,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,16,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,17,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,18,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,19,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,20,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,21,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,22,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,23,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,24,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,25,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,26,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,27,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,28,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,29,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,12,30,agent0,2,0,0,null,NormLearningAgent0,3,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,13,0,agent0,0,1,0,south,NormLearningAgent0,4,1,0,noop
0,13,1,agent0,0,0,0,east,NormLearningAgent0,4,1,0,west
0,13,2,agent0,1,0,0,north,NormLearningAgent0,3,1,0,west
0,13,3,agent0,1,1,0,noop,NormLearningAgent0,2,1,0,north
0,13,4,agent0,1,1,0,noop,NormLearningAgent0,2,2,0,west
0,13,5,agent0,1,1,0,noop,NormLearningAgent0,1,2,0,west
0,13,6,agent0,1,1,0,west,NormLearningAgent0,0,2,0,west
0,13,7,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,8,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,9,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,10,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,11,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,12,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,13,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,14,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,15,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,16,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,17,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,18,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,19,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,20,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,21,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,22,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,23,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,24,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,25,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,26,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,27,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,28,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,29,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,13,30,agent0,0,1,0,null,NormLearningAgent0,0,2,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,14,0,agent0,0,1,0,east,NormLearningAgent0,4,1,0,noop
0,14,1,agent0,1,1,0,south,NormLearningAgent0,4,1,0,noop
0,14,2,agent0,1,0,0,east,NormLearningAgent0,4,1,0,west
0,14,3,agent0,2,0,0,east,NormLearningAgent0,3,1,0,west
0,14,4,agent0,3,0,0,west,NormLearningAgent0,2,1,0,west
0,14,5,agent0,2,0,0,east,NormLearningAgent0,1,1,0,noop
0,14,6,agent0,3,0,0,east,NormLearningAgent0,1,1,0,noop
0,14,7,agent0,4,0,0,west,NormLearningAgent0,1,1,0,west
0,14,8,agent0,3,0,0,null,NormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,15,0,agent0,0,1,0,east,NormLearningAgent0,4,1,0,noop
0,15,1,agent0,1,1,0,north,NormLearningAgent0,4,1,0,noop
0,15,2,agent0,1,2,0,east,NormLearningAgent0,4,1,0,west
0,15,3,agent0,2,2,0,east,NormLearningAgent0,3,1,0,west
0,15,4,agent0,3,2,0,east,NormLearningAgent0,2,1,0,west
0,15,5,agent0,4,2,0,south,NormLearningAgent0,1,1,0,west
0,15,6,agent0,4,1,0,null,NormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,16,0,agent0,0,1,0,east,NormLearningAgent0,4,1,0,noop
0,16,1,agent0,1,1,0,south,NormLearningAgent0,4,1,0,noop
0,16,2,agent0,1,0,0,east,NormLearningAgent0,4,1,0,west
0,16,3,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,4,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,5,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,6,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,7,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,8,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,9,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,10,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,11,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,12,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,13,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,14,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,15,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,16,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,17,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,18,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,19,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,20,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,21,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,22,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,23,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,24,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,25,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,26,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,27,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,28,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,29,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,16,30,agent0,2,0,0,null,NormLearningAgent0,3,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,17,0,agent0,0,1,0,east,NormLearningAgent0,4,1,0,noop
0,17,1,agent0,1,1,0,south,NormLearningAgent0,4,1,0,noop
0,17,2,agent0,1,0,0,east,NormLearningAgent0,4,1,0,west
0,17,3,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,4,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,5,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,6,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,7,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,8,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,9,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,10,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,11,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,12,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,13,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,14,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,15,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,16,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,17,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,18,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,19,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,20,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,21,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,22,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,23,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,24,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,25,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,26,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,27,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,28,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,29,agent0,2,0,0,north,NormLearningAgent0,3,1,0,west
0,17,30,agent0,2,0,0,null,NormLearningAgent0,3,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,18,0,agent0,0,1,0,north,NormLearningAgent0,4,1,0,noop
0,18,1,agent0,0,2,0,east,NormLearningAgent0,4,1,0,west
0,18,2,agent0,1,2,0,south,NormLearningAgent0,3,1,0,west
0,18,3,agent0,1,1,0,south,NormLearningAgent0,2,1,0,north
0,18,4,agent0,1,0,0,east,NormLearningAgent0,2,2,0,west
0,18,5,agent0,2,0,0,west,NormLearningAgent0,1,2,0,west
0,18,6,agent0,1,0,0,west,NormLearningAgent0,0,2,0,west
0,18,7,agent0,0,0,0,north,NormLearningAgent0,0,2,0,west
0,18,8,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,18,9,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,18,10,agent0,0,1,0,noop,NormLearningAgent0,0,2,0,west
0,18,11,agent0,0,1,0,east,NormLearningAgent0,0,2,0,west
0,18,12,agent0,1,1,0,east,NormLearningAgent0,0,2,0,west
0,18,13,agent0,2,1,0,east,NormLearningAgent0,0,2,0,west
0,18,14,agent0,3,1,0,east,NormLearningAgent0,0,2,0,south
0,18,15,agent0,4,1,0,null,NormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,19,0,agent0,0,1,0,north,NormLearningAgent0,4,1,0,noop
0,19,1,agent0,0,2,0,east,NormLearningAgent0,4,1,0,west
0,19,2,agent0,1,2,0,east,NormLearningAgent0,3,1,0,west
0,19,3,agent0,2,2,0,east,NormLearningAgent0,2,1,0,west
0,19,4,agent0,3,2,0,east,NormLearningAgent0,1,1,0,noop
0,19,5,agent0,4,2,0,south,NormLearningAgent0,1,1,0,west
0,19,6,agent0,4,1,0,null,NormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,20,0,agent0,0,1,0,east,NormLearningAgent0,4,1,0,noop
0,20,1,agent0,1,1,0,south,NormLearningAgent0,4,1,0,noop
0,20,2,agent0,1,0,0,east,NormLearningAgent0,4,1,0,east
0,20,3,agent0,2,0,0,east,NormLearningAgent0,4,1,0,noop
0,20,4,agent0,3,0,0,east,NormLearningAgent0,4,1,0,west
0,20,5,agent0,4,0,0,north,NormLearningAgent0,3,1,0,noop
0,20,6,agent0,4,1,0,null,NormLearningAgent0,3,1,0,null
