Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,8,0,agent0,0,1,0,north,NormLearningAgent0,4,1,0,west
0,8,1,agent0,0,2,0,east,NormLearningAgent0,3,1,0,west
0,8,2,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,3,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,4,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,5,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,6,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,7,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,8,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,9,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,10,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,11,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,12,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,13,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,14,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,15,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,16,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,17,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,18,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,19,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,20,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,21,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,22,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,23,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,24,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,25,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,26,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,27,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,28,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,29,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,8,30,agent0,1,2,0,null,NormLearningAgent0,2,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,9,0,agent0,0,1,0,north,NormLearningAgent0,4,1,0,west
0,9,1,agent0,0,2,0,east,NormLearningAgent0,3,1,0,west
0,9,2,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,3,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,4,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,5,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,6,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,7,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,8,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,9,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,10,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,11,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,12,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,13,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,14,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,15,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,16,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,17,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,18,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,19,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,20,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,21,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,22,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,23,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,24,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,25,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,26,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,27,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,28,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,29,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,9,30,agent0,1,2,0,null,NormLearningAgent0,2,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,10,0,agent0,0,1,0,north,NormLearningAgent0,4,1,0,west
0,10,1,agent0,0,2,0,east,NormLearningAgent0,3,1,0,west
0,10,2,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,3,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,4,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,5,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,6,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,7,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,8,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,9,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,10,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,11,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,12,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,13,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,14,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,15,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,16,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,17,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,18,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,19,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,20,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,21,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,22,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,23,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,24,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,25,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,26,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,27,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,28,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,29,agent0,1,2,0,south,NormLearningAgent0,2,1,0,west
0,10,30,agent0,1,2,0,null,NormLearningAgent0,2,1,0,null
